Date,Item,Qty,Amount,,,,,
"December 24, 2022",French Fry,1.00,₹50.00,,,,,
"December 24, 2022",Chicken Nuggets,1.00,₹80.00,,,,,
"December 24, 2022",Corn Cheese,1.00,₹70.00,,,,,
"December 24, 2022",Ginger Tea,2.00,₹40.00,,,,,
"December 24, 2022",Veg Burger,2.00,₹140.00,,,,,
"December 24, 2022",French Fry,2.00,₹100.00,,,,,
"December 24, 2022",French Fry,1.00,₹50.00,,,,,
"December 24, 2022",French Fry,1.00,₹50.00,,,,,
"December 24, 2022",Milk,1.00,₹20.00,,,,,
"December 24, 2022",Chessey Veg Burger,1.00,₹130.00,,,,,
"December 24, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 24, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 24, 2022",Veg Sandwhich,2.00,₹90.00,,,,,
"December 24, 2022",spicy veg Burger,1.00,₹80.00,,,,,
"December 24, 2022",Veg Burger,1.00,₹70.00,,,,,
"December 24, 2022",Tea,3.00,₹30.00,,,,,
"December 24, 2022",Leamon Tea,1.00,₹15.00,,,,,
"December 24, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 24, 2022",pepsi,1.00,₹25.00,,,,,
"December 24, 2022",Chessey Chicken Burger,1.00,₹115.00,,,,,
"December 24, 2022",Chilli Chicken,1.00,₹65.00,,,,,
"December 24, 2022",Pepsi,1.00,₹25.00,,,,,
"December 24, 2022",Choco Milk,1.00,₹30.00,,,,,
"December 24, 2022",Tea,2.00,₹20.00,,,,,
"December 24, 2022",Bread Omlet,5.00,₹200.00,,,,,
"December 24, 2022",Spicy Chicken Burger,1.00,₹100.00,,,,,
"December 24, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 24, 2022",Samosa,4.00,₹40.00,,,,,
"December 24, 2022",Chessey Veg Burger,2.00,₹260.00,,,,,
"December 24, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 24, 2022",Chicken Burger,1.00,₹110.00,,,,,
"December 25, 2022",Tea,2.00,₹20.00,,,,,
"December 25, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 25, 2022",Egg Maggie,1.00,₹50.00,,,,,
"December 25, 2022",Tea,1.00,₹10.00,,,,,
"December 25, 2022",Tea,2.00,₹20.00,,,,,
"December 25, 2022",Tea,30.00,₹300.00,,,,,
"December 25, 2022",Egg Maggie,1.00,₹50.00,,,,,
"December 25, 2022",Tea,3.00,₹30.00,,,,,
"December 25, 2022",Bread Omlet,3.00,₹120.00,,,,,
"December 25, 2022",Tea,1.00,₹10.00,,,,,
"December 25, 2022",Chicken Burger,1.00,₹110.00,,,,,
"December 25, 2022",Chilli Chicken,1.00,₹65.00,,,,,
"December 25, 2022",Samosa,2.00,₹20.00,,,,,
"December 25, 2022",Tea,2.00,₹20.00,,,,,
"December 25, 2022",Tea,1.00,₹10.00,,,,,
"December 25, 2022",Samosa,8.00,₹80.00,,,,,
"December 25, 2022",French Fry,1.00,₹50.00,,,,,
"December 25, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 25, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 25, 2022",Veg Sandwhich,2.00,₹90.00,,,,,
"December 25, 2022",Tea,2.00,₹20.00,,,,,
"December 25, 2022",Samosa,1.00,₹10.00,,,,,
"December 25, 2022",Lime Mint,1.00,₹60.00,,,,,
"December 25, 2022",Black Current,1.00,₹70.00,,,,,
"December 25, 2022",Veg Cheesy Sandwhich,2.00,₹160.00,,,,,
"December 25, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 25, 2022",Leamon Tea,1.00,₹15.00,,,,,
"December 25, 2022",Coffee,1.00,₹20.00,,,,,
"December 25, 2022",Samosa,5.00,₹50.00,,,,,
"December 25, 2022",Tea,2.00,₹20.00,,,,,
"December 25, 2022",Coffee,1.00,₹20.00,,,,,
"December 25, 2022",Tea,1.00,₹10.00,,,,,
"December 25, 2022",Coffee,1.00,₹20.00,,,,,
"December 25, 2022",Tea,3.00,₹30.00,,,,,
"December 25, 2022",French Fry,1.00,₹50.00,,,,,
"December 25, 2022",Crunchy Chicken,2.00,₹160.00,,,,,
"December 25, 2022",French Fry,1.00,₹50.00,,,,,
"December 25, 2022",veg Burger,1.00,₹70.00,,,,,
"December 25, 2022",Strawbreey Faulda,1.00,₹90.00,,,,,
"December 25, 2022",Tea,1.00,₹10.00,,,,,
"December 25, 2022",Tea,1.00,₹10.00,,,,,
"December 25, 2022",veg Burger,2.00,₹140.00,,,,,
"December 25, 2022",Spicy Veg Maggie,1.00,₹45.00,,,,,
"December 25, 2022",Maggie,1.00,₹40.00,,,,,
"December 25, 2022",Tea,1.00,₹10.00,,,,,
"December 25, 2022",Black Current,1.00,₹70.00,,,,,
"December 25, 2022",Lime Mint,1.00,₹60.00,,,,,
"December 25, 2022",Tea,1.00,₹10.00,,,,,
"December 25, 2022",Blue Current,1.00,₹60.00,,,,,
"December 25, 2022",Samosa,4.00,₹40.00,,,,,
"December 25, 2022",Veg Cheesy Sandwhich,2.00,₹160.00,,,,,
"December 25, 2022",Tea,2.00,₹20.00,,,,,
"December 25, 2022",Tea,4.00,₹40.00,,,,,
"December 25, 2022",Coffee,2.00,₹40.00,,,,,
"December 25, 2022",Samosa,5.00,₹50.00,,,,,
"December 25, 2022",Faulda,1.00,₹105.00,,,,,
"December 25, 2022",Combo 181,1.00,₹181.00,,,,,
"December 25, 2022",French Fry,1.00,₹50.00,,,,,
"December 25, 2022",peri peri Chicken fry,1.00,₹95.00,,,,,
"December 25, 2022",Maggie,1.00,₹40.00,,,,,
"December 25, 2022",Spicy Chicken Burger,2.00,₹200.00,,,,,
"December 25, 2022",veg Burger,1.00,₹70.00,,,,,
"December 25, 2022",peri peri Chicken fry,1.00,₹95.00,,,,,
"December 25, 2022",Potato Cheese,1.00,₹55.00,,,,,
"December 25, 2022",Milk,1.00,₹20.00,,,,,
"December 25, 2022",Leamon Tea,2.00,₹30.00,,,,,
"December 25, 2022",Tea,1.00,₹10.00,,,,,
"December 25, 2022",Faulda,1.00,₹105.00,,,,,
"December 25, 2022",Blue Current,1.00,₹60.00,,,,,
"December 25, 2022",Tea,1.00,₹10.00,,,,,
"December 25, 2022",Samosa,2.00,₹20.00,,,,,
"December 25, 2022",Tea,2.00,₹20.00,,,,,
"December 25, 2022",Leamon Tea,1.00,₹15.00,,,,,
"December 25, 2022",Samosa,4.00,₹40.00,,,,,
"December 26, 2022",Tea,1.00,₹10.00,,,,,
"December 26, 2022",Tea,2.00,₹20.00,,,,,
"December 26, 2022",French Fry,1.00,₹50.00,,,,,
"December 26, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 26, 2022",Tea,1.00,₹10.00,,,,,
"December 26, 2022",Ginger Tea,1.00,₹20.00,,,,,
"December 26, 2022",Leamon Tea,2.00,₹30.00,,,,,
"December 26, 2022",Samosa,1.00,₹10.00,,,,,
"December 26, 2022",Tea,2.00,₹20.00,,,,,
"December 26, 2022",Samosa,2.00,₹20.00,,,,,
"December 26, 2022",Tea,3.00,₹30.00,,,,,
"December 26, 2022",Veg Cheese balls,1.00,₹70.00,,,,,
"December 26, 2022",French Fry,1.00,₹50.00,,,,,
"December 26, 2022",Chilli Chicken,1.00,₹65.00,,,,,
"December 26, 2022",Samosa,3.00,₹30.00,,,,,
"December 26, 2022",Tea,4.00,₹40.00,,,,,
"December 26, 2022",French Fry,2.00,₹100.00,,,,,
"December 26, 2022",Tea,1.00,₹10.00,,,,,
"December 26, 2022",Lime Mint,1.00,₹60.00,,,,,
"December 26, 2022",Tea,1.00,₹10.00,,,,,
"December 26, 2022",veg Burger,2.00,₹140.00,,,,,
"December 26, 2022",Royal Faulda,1.00,₹150.00,,,,,
"December 26, 2022",Veg Cheese balls,1.00,₹70.00,,,,,
"December 26, 2022",Tea,1.00,₹10.00,,,,,
"December 26, 2022",Spicy Chicken Burger,2.00,₹200.00,,,,,
"December 26, 2022",French Fry,1.00,₹50.00,,,,,
"December 26, 2022",Samosa,4.00,₹40.00,,,,,
"December 26, 2022",Tea,2.00,₹20.00,,,,,
"December 26, 2022",Samosa,7.00,₹70.00,,,,,
"December 26, 2022",Tea,1.00,₹10.00,,,,,
"December 26, 2022",Ginger Tea,1.00,₹20.00,,,,,
"December 26, 2022",Leamon Tea,1.00,₹15.00,,,,,
"December 26, 2022",Tea,1.00,₹10.00,,,,,
"December 26, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 26, 2022",French Fry,1.00,₹50.00,,,,,
"December 26, 2022",Chessey Chicken Burger,1.00,₹115.00,,,,,
"December 26, 2022",Chicken Nuggets,1.00,₹80.00,,,,,
"December 26, 2022",Tea,1.00,₹10.00,,,,,
"December 26, 2022",Vanila Milk,1.00,₹30.00,,,,,
"December 26, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 26, 2022",Tea,1.00,₹10.00,,,,,
"December 26, 2022",Tea,2.00,₹20.00,,,,,
"December 26, 2022",Tea,1.00,₹10.00,,,,,
"December 26, 2022",veg Burger,1.00,₹70.00,,,,,
"December 26, 2022",Chicken Nuggets,2.00,₹160.00,,,,,
"December 26, 2022",Tea,1.00,₹10.00,,,,,
"December 26, 2022",Veg Cheesy Sandwhich,2.00,₹160.00,,,,,
"December 26, 2022",Samosa,4.00,₹40.00,,,,,
"December 26, 2022",Tea,1.00,₹10.00,,,,,
"December 26, 2022",Ginger Tea,1.00,₹20.00,,,,,
"December 26, 2022",Tea,1.00,₹10.00,,,,,
"December 26, 2022",Spicy Veg Burger,1.00,₹80.00,,,,,
"December 26, 2022",Strawbreey Faulda,1.00,₹90.00,,,,,
"December 26, 2022",Jumbo Paneer Chessy Burger,1.00,₹180.00,,,,,
"December 26, 2022",Tea,1.00,₹10.00,,,,,
"December 26, 2022",French Fry,1.00,₹50.00,,,,,
"December 26, 2022",Ginger Tea,4.00,₹80.00,,,,,
"December 26, 2022",Tea,2.00,₹20.00,,,,,
"December 26, 2022",Samosa,3.00,₹30.00,,,,,
"December 26, 2022",Choco Milk,1.00,₹30.00,,,,,
"December 26, 2022",Tea,1.00,₹10.00,,,,,
"December 26, 2022",Chessey Chicken Burger,1.00,₹115.00,,,,,
"December 26, 2022",Tea,6.00,₹60.00,,,,,
"December 26, 2022",Samosa,2.00,₹20.00,,,,,
"December 26, 2022",Tea,3.00,₹30.00,,,,,
"December 26, 2022",Leamon Tea,2.00,₹30.00,,,,,
"December 26, 2022",Tea,1.00,₹10.00,,,,,
"December 26, 2022",Veg Cheesy Sandwhich,1.00,₹80.00,,,,,
"December 26, 2022",Strawbreey Faulda,1.00,₹90.00,,,,,
"December 26, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 26, 2022",Spicy Chicken Burger,1.00,₹100.00,,,,,
"December 26, 2022",Combo 222,1.00,₹222.00,,,,,
"December 26, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 26, 2022",Samosa,2.00,₹20.00,,,,,
"December 26, 2022",Tea,1.00,₹10.00,,,,,
"December 26, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 26, 2022",Veg Cheesy Sandwhich,1.00,₹80.00,,,,,
"December 26, 2022",Tea,3.00,₹30.00,,,,,
"December 26, 2022",Paneer Cheese Grill Toast,1.00,₹80.00,,,,,
"December 26, 2022",Promogenrate Juice,1.00,₹60.00,,,,,
"December 26, 2022",Ginger Tea,1.00,₹20.00,,,,,
"December 26, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 26, 2022",Samosa,3.00,₹30.00,,,,,
"December 26, 2022",French Fry,1.00,₹50.00,,,,,
"December 26, 2022",Peri Peri Chicken Fry,4.00,₹380.00,,,,,
"December 26, 2022",French Fry,1.00,₹50.00,,,,,
"December 26, 2022",French Fry,2.00,₹100.00,,,,,
"December 26, 2022",Tea,5.00,₹50.00,,,,,
"December 26, 2022",Ginger Tea,1.00,₹20.00,,,,,
"December 26, 2022",Coffee,1.00,₹20.00,,,,,
"December 26, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 26, 2022",Leamon Tea,1.00,₹15.00,,,,,
"December 26, 2022",Black Tea,1.00,₹15.00,,,,,
"December 26, 2022",Spicy Chicken Burger,1.00,₹100.00,,,,,
"December 27, 2022",Tea,1.00,₹10.00,,,,,
"December 27, 2022",Tea,1.00,₹10.00,,,,,
"December 27, 2022",Tea,1.00,₹10.00,,,,,
"December 27, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 27, 2022",Veg Cheesy Sandwhich,1.00,₹80.00,,,,,
"December 27, 2022",Veg Cheesy Sandwhich,1.00,₹80.00,,,,,
"December 27, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 27, 2022",Veg Cheesy Sandwhich,1.00,₹80.00,,,,,
"December 27, 2022",Peri Peri Panner Burger,1.00,₹80.00,,,,,
"December 27, 2022",Tea,1.00,₹10.00,,,,,
"December 27, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 27, 2022",Peri Peri Chicken Fry,1.00,₹95.00,,,,,
"December 27, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 27, 2022",French Fry,1.00,₹50.00,,,,,
"December 27, 2022",Tea,1.00,₹10.00,,,,,
"December 27, 2022",Tea,2.00,₹20.00,,,,,
"December 27, 2022",Samosa,2.00,₹20.00,,,,,
"December 27, 2022",Egg Maggie,2.00,₹100.00,,,,,
"December 27, 2022",Tea,2.00,₹20.00,,,,,
"December 27, 2022",Milk shake,2.00,₹160.00,,,,,
"December 27, 2022",Smilie,1.00,₹70.00,,,,,
"December 27, 2022",French Fry,1.00,₹50.00,,,,,
"December 27, 2022",Chesse Corn Nuggets,1.00,₹70.00,,,,,
"December 27, 2022",Samosa,10.00,₹100.00,,,,,
"December 27, 2022",Tea,2.00,₹20.00,,,,,
"December 27, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 27, 2022",Tea,1.00,₹10.00,,,,,
"December 27, 2022",Combo 181,3.00,₹543.00,,,,,
"December 27, 2022",Peri Peri Chicken Fry,1.00,₹95.00,,,,,
"December 27, 2022",Milk shake,1.00,₹80.00,,,,,
"December 27, 2022",veg Burger,1.00,₹70.00,,,,,
"December 27, 2022",Samosa,3.00,₹30.00,,,,,
"December 27, 2022",Panner Cheese,1.00,₹85.00,,,,,
"December 27, 2022",Bread Omlet,2.00,₹80.00,,,,,
"December 27, 2022",Tea,1.00,₹10.00,,,,,
"December 27, 2022",Samosa,1.00,₹10.00,,,,,
"December 27, 2022",Tea,2.00,₹20.00,,,,,
"December 27, 2022",Spicy Chicken Burger,1.00,₹100.00,,,,,
"December 27, 2022",Samosa,2.00,₹20.00,,,,,
"December 27, 2022",Tea,2.00,₹20.00,,,,,
"December 27, 2022",French Fry,2.00,₹100.00,,,,,
"December 27, 2022",Spicy Chicken Burger,1.00,₹100.00,,,,,
"December 27, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 27, 2022",Tea,1.00,₹10.00,,,,,
"December 27, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 27, 2022",veg Burger,1.00,₹70.00,,,,,
"December 27, 2022",Leamon Tea,1.00,₹15.00,,,,,
"December 27, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 27, 2022",Chicken Burger,1.00,₹110.00,,,,,
"December 27, 2022",Chessey Chicken Burger,1.00,₹115.00,,,,,
"December 27, 2022",Ginger Tea,1.00,₹20.00,,,,,
"December 27, 2022",Samosa,1.00,₹10.00,,,,,
"December 27, 2022",French Fry,1.00,₹50.00,,,,,
"December 27, 2022",Leamon Soda,1.00,₹30.00,,,,,
"December 27, 2022",Chessey Veg Burger,1.00,₹130.00,,,,,
"December 27, 2022",Chilli Chicken,1.00,₹65.00,,,,,
"December 27, 2022",Bread Omlet,3.00,₹120.00,,,,,
"December 27, 2022",Maggie,3.00,₹120.00,,,,,
"December 27, 2022",Tea,2.00,₹20.00,,,,,
"December 27, 2022",French Fry,1.00,₹50.00,,,,,
"December 27, 2022",Corn Cheese,1.00,₹70.00,,,,,
"December 27, 2022",Jambo Chicken Burger,1.00,₹190.00,,,,,
"December 27, 2022",Chessey Veg Burger,1.00,₹130.00,,,,,
"December 27, 2022",Royal Faulda,1.00,₹150.00,,,,,
"December 27, 2022",Samosa,1.00,₹10.00,,,,,
"December 27, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 27, 2022",French Fry,1.00,₹50.00,,,,,
"December 27, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 27, 2022",Tea,3.00,₹30.00,,,,,
"December 27, 2022",Tea,4.00,₹40.00,,,,,
"December 27, 2022",French Fry,1.00,₹50.00,,,,,
"December 27, 2022",Samosa,3.00,₹30.00,,,,,
"December 27, 2022",Tea,2.00,₹20.00,,,,,
"December 27, 2022",Leamon Tea,1.00,₹15.00,,,,,
"December 27, 2022",Tea,1.00,₹10.00,,,,,
"December 27, 2022",Samosa,2.00,₹20.00,,,,,
"December 27, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 27, 2022",French Fry,1.00,₹50.00,,,,,
"December 27, 2022",Chicken Nuggets,1.00,₹80.00,,,,,
"December 27, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 27, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Leamon Tea,1.00,₹15.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Rose Milk,1.00,₹35.00,,,,,
"December 28, 2022",French Fry,1.00,₹50.00,,,,,
"December 28, 2022",Chicken Nuggets,2.00,₹160.00,,,,,
"December 28, 2022",Panner Maggie,1.00,₹85.00,,,,,
"December 28, 2022",Egg Maggie,1.00,₹50.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Sweet Lime,2.00,₹80.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Apple Juice,2.00,₹120.00,,,,,
"December 28, 2022",French Fry,1.00,₹50.00,,,,,
"December 28, 2022",Panner Cheesse Burger,2.00,₹160.00,,,,,
"December 28, 2022",Choco Milk,1.00,₹30.00,,,,,
"December 28, 2022",Milk Shake,1.00,₹80.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Tea,2.00,₹20.00,,,,,
"December 28, 2022",Sweet Lime,2.00,₹80.00,,,,,
"December 28, 2022",Samosa,3.00,₹30.00,,,,,
"December 28, 2022",Tea,2.00,₹20.00,,,,,
"December 28, 2022",Peri Peri Panner Burger,1.00,₹80.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Samosa,2.00,₹20.00,,,,,
"December 28, 2022",Combo 181,1.00,₹181.00,,,,,
"December 28, 2022",Maggie,1.00,₹40.00,,,,,
"December 28, 2022",French Fry,1.00,₹50.00,,,,,
"December 28, 2022",French Fry,3.00,₹150.00,,,,,
"December 28, 2022",Chicken Nuggets,3.00,₹240.00,,,,,
"December 28, 2022",Ginger Tea,1.00,₹20.00,,,,,
"December 28, 2022",Chicken Burger,1.00,₹110.00,,,,,
"December 28, 2022",Samosa,2.00,₹20.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Maggie,1.00,₹40.00,,,,,
"December 28, 2022",Strawbreey Faulda,1.00,₹90.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Tea,2.00,₹20.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Milk Shake,1.00,₹80.00,,,,,
"December 28, 2022",Sweet Lime,2.00,₹80.00,,,,,
"December 28, 2022",Leamon Soda,1.00,₹30.00,,,,,
"December 28, 2022",Peri Peri Panner Burger,1.00,₹80.00,,,,,
"December 28, 2022",Spicy Chicken Burger,1.00,₹100.00,,,,,
"December 28, 2022",French Fry,1.00,₹50.00,,,,,
"December 28, 2022",Veg Cheese balls,1.00,₹70.00,,,,,
"December 28, 2022",Chesse Corn Nuggets,1.00,₹70.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Samosa,1.00,₹10.00,,,,,
"December 28, 2022",French Fry,2.00,₹100.00,,,,,
"December 28, 2022",Black Current,1.00,₹70.00,,,,,
"December 28, 2022",Samosa,1.00,₹10.00,,,,,
"December 28, 2022",Tea,3.00,₹30.00,,,,,
"December 28, 2022",Combo 111,1.00,₹111.00,,,,,
"December 28, 2022",Black Current,1.00,₹70.00,,,,,
"December 28, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",French Fry,2.00,₹100.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",French Fry,1.00,₹50.00,,,,,
"December 28, 2022",Samosa,1.00,₹10.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Spicy Chicken Burger,1.00,₹100.00,,,,,
"December 28, 2022",Peri Peri Panner Burger,1.00,₹80.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Samosa,2.00,₹20.00,,,,,
"December 28, 2022",coffee,2.00,₹40.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Choco Milk,3.00,₹90.00,,,,,
"December 28, 2022",Samosa,3.00,₹30.00,,,,,
"December 28, 2022",Tea,5.00,₹50.00,,,,,
"December 28, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 28, 2022",Chesse Corn Nuggets,1.00,₹70.00,,,,,
"December 28, 2022",Tea,2.00,₹20.00,,,,,
"December 28, 2022",French Fry,1.00,₹50.00,,,,,
"December 28, 2022",Strawbreey Faulda,1.00,₹90.00,,,,,
"December 28, 2022",Samosa,2.00,₹20.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Tea,1.00,₹10.00,,,,,
"December 28, 2022",Spicy Chicken Burger,1.00,₹100.00,,,,,
"December 28, 2022",French Fry,1.00,₹50.00,,,,,
"December 28, 2022",Lime Mint,1.00,₹60.00,,,,,
"December 28, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 28, 2022",Crunchy Chicken,1.00,₹80.00,,,,,
"December 28, 2022",Tea,4.00,₹40.00,,,,,
"December 28, 2022",Chicken Nuggets,1.00,₹80.00,,,,,
"December 28, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 28, 2022",Samosa,2.00,₹20.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Tea,2.00,₹20.00,,,,,
"December 29, 2022",Tea,2.00,₹20.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Milk Shake,1.00,₹80.00,,,,,
"December 29, 2022",French Fry,1.00,₹50.00,,,,,
"December 29, 2022",Veg Burger,1.00,₹70.00,,,,,
"December 29, 2022",Bread Omlet,2.00,₹80.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Bread Omlet,2.00,₹80.00,,,,,
"December 29, 2022",Chessey Chicken Burger,1.00,₹115.00,,,,,
"December 29, 2022",Dry Fruit Faulda,1.00,₹115.00,,,,,
"December 29, 2022",Samosa,2.00,₹20.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Rose Milk,1.00,₹35.00,,,,,
"December 29, 2022",French Fry,2.00,₹100.00,,,,,
"December 29, 2022",Chicken Nuggets,1.00,₹80.00,,,,,
"December 29, 2022",Samosa,2.00,₹20.00,,,,,
"December 29, 2022",Samosa,1.00,₹10.00,,,,,
"December 29, 2022",Strawbreey Faulda,1.00,₹90.00,,,,,
"December 29, 2022",Choco Milk,1.00,₹30.00,,,,,
"December 29, 2022",Veg Cheese Balls,1.00,₹70.00,,,,,
"December 29, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 29, 2022",Samosa,1.00,₹10.00,,,,,
"December 29, 2022",Bread Omlet,2.00,₹80.00,,,,,
"December 29, 2022",Bread Omlet,3.00,₹120.00,,,,,
"December 29, 2022",Black Current,1.00,₹70.00,,,,,
"December 29, 2022",Milk Shake,1.00,₹80.00,,,,,
"December 29, 2022",Samosa,4.00,₹40.00,,,,,
"December 29, 2022",French Fry,1.00,₹50.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Leamon Soda,1.00,₹30.00,,,,,
"December 29, 2022",Dry Fruit Faulda,1.00,₹115.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Tea,2.00,₹20.00,,,,,
"December 29, 2022",Milk,1.00,₹20.00,,,,,
"December 29, 2022",Chessey Chicken Burger,1.00,₹115.00,,,,,
"December 29, 2022",French Fry,1.00,₹50.00,,,,,
"December 29, 2022",Tea,3.00,₹30.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Samosa,2.00,₹20.00,,,,,
"December 29, 2022",Panner Cheesse Burger,1.00,₹80.00,,,,,
"December 29, 2022",French Fry,1.00,₹50.00,,,,,
"December 29, 2022",Veg Cheesy Sandwhich,1.00,₹80.00,,,,,
"December 29, 2022",Samosa,1.00,₹10.00,,,,,
"December 29, 2022",Samosa,3.00,₹30.00,,,,,
"December 29, 2022",French Fry,1.00,₹50.00,,,,,
"December 29, 2022",Blue Current,1.00,₹60.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Samosa,4.00,₹40.00,,,,,
"December 29, 2022",Panner Cheesse Burger,1.00,₹80.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Veg Burger,1.00,₹70.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Samosa,2.00,₹20.00,,,,,
"December 29, 2022",French Fry,1.00,₹50.00,,,,,
"December 29, 2022",Chessey Veg Burger,1.00,₹130.00,,,,,
"December 29, 2022",Rose Milk,3.00,₹105.00,,,,,
"December 29, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Chessey Veg Burger,1.00,₹130.00,,,,,
"December 29, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 29, 2022",Samosa,2.00,₹20.00,,,,,
"December 29, 2022",Tea,4.00,₹40.00,,,,,
"December 29, 2022",Samosa,4.00,₹40.00,,,,,
"December 29, 2022",Veg Burger,3.00,₹210.00,,,,,
"December 29, 2022",Spicy Chicken,2.00,₹210.00,,,,,
"December 29, 2022",Strawbreey Faulda,1.00,₹90.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Ginger Tea,1.00,₹20.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Chicken Nuggets,1.00,₹80.00,,,,,
"December 29, 2022",Veg Cheesy Sandwhich,1.00,₹80.00,,,,,
"December 29, 2022",Tea,1.00,₹10.00,,,,,
"December 29, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
